ensembl_gene_id	external_gene_id	entrezgene	chromosome_name	start_position	end_position	strand
ENSG00000237433	AC097639.8	NA	3	32232239	32233119	1
ENSG00000261572	RP11-384L8.1	NA	3	32278180	32280070	-1
ENSG00000170293	CMTM8	152189	3	32280171	32411817	1
ENSG00000270377	RP11-384L8.2	NA	3	32285339	32285510	-1
ENSG00000234737	KRT18P15	NA	3	32300432	32301722	1
ENSG00000207857	AC097639.1	NA	3	32301220	32301311	1
ENSG00000153551	CMTM7	112616	3	32433163	32524559	1
ENSG00000091317	CMTM6	54918	3	32522804	32544900	-1
ENSG00000213849	AC104306.1	NA	3	32549447	32549817	1
ENSG00000264135	AC104306.2	NA	3	32557218	32557312	1
ENSG00000144635	DYNC1LI1	51143	3	32567463	32612366	-1
ENSG00000226955	AC104306.4	NA	3	32634464	32634804	-1
ENSG00000231552	IGBP1P3	NA	3	32662395	32663394	-1
ENSG00000237676	RPL30P4	NA	3	32676714	32677046	-1
ENSG00000182973	CNOT10	25904	3	32726637	32815367	1
ENSG00000251224	CNOT10-AS1	NA	3	32772127	32778946	-1
ENSG00000213842	SUGT1P2	NA	3	32794402	32795393	1
ENSG00000227337	AC139452.2	NA	3	32827138	32827608	1
ENSG00000206557	TRIM71	131405	3	32859510	32939318	1
ENSG00000183813	CCR4	1233	3	32993066	32997841	1
ENSG00000170266	GLB1	643853	3	33038100	33138722	-1
ENSG00000170266	GLB1	2720	3	33038100	33138722	-1
ENSG00000223899	SEC13P1	NA	3	33075355	33076302	1
ENSG00000235424	SUMO2P10	NA	3	33118696	33118983	1
ENSG00000188167	TMPPE	643853	3	33131913	33138293	-1
ENSG00000263587	RN7SL296P	NA	3	33144500	33144796	1
ENSG00000170275	CRTAP	100653071	3	33155471	33189265	1
ENSG00000170275	CRTAP	10491	3	33155471	33189265	1
ENSG00000272149	RP11-627J17.1	NA	3	33185596	33189213	-1
ENSG00000173705	SUSD5	26032	3	33191537	33260707	-1
ENSG00000230119	AC123900.2	NA	3	33231725	33231820	-1
ENSG00000153558	FBXL2	25827	3	33318517	33445154	1
ENSG00000153560	UBP1	7342	3	33429828	33482863	-1
ENSG00000252700	RNU7-110P	NA	3	33455642	33455703	1
ENSG00000202175	RNA5SP128	NA	3	33533475	33533590	-1
ENSG00000163539	CLASP2	23122	3	33537737	33759848	-1
ENSG00000238008	COX6CP10	NA	3	33596128	33596351	1
ENSG00000228112	AC112220.2	NA	3	33768742	33769096	-1
ENSG00000227707	SDAD1P3	NA	3	33813455	33813787	1
ENSG00000271324	RP11-10C24.2	NA	3	33835136	33835637	-1
ENSG00000271643	RP11-10C24.3	NA	3	33837180	33838442	-1
ENSG00000271020	RP11-10C24.1	NA	3	33838641	33839173	-1
ENSG00000170248	PDCD6IP	10015	3	33839844	33911194	1
ENSG00000226320	AC018359.1	101929859	3	34200826	34604369	1
ENSG00000236452	AC123023.1	NA	3	34244736	34310303	1
ENSG00000227498	AC018359.3	NA	3	34566310	34585372	-1
ENSG00000235534	FECHP1	NA	3	34914133	34915346	1
ENSG00000228767	KRT8P18	NA	3	35257197	35258641	-1
ENSG00000212442	RNU6-243P	NA	3	35298332	35298438	-1
ENSG00000172995	ARPP21	10777	3	35680437	35835988	1
ENSG00000230830	ARPP21-AS1	NA	3	35691689	35693453	-1
ENSG00000207625	MIR128-2	406916	3	35785968	35786051	1
ENSG00000226489	AC104308.2	NA	3	35913358	35913690	1
ENSG00000236158	RFC3P1	NA	3	36211259	36211940	-1
ENSG00000144681	STAC	6769	3	36421836	36589499	1
ENSG00000231382	NBPF21P	NA	3	36657498	36678949	-1
ENSG00000201315	RN7SKP227	NA	3	36726531	36726860	1
ENSG00000163673	DCLK3	85443	3	36753913	36781352	-1
ENSG00000230067	HSPD1P6	NA	3	36808608	36825658	-1
ENSG00000168016	TRANK1	9881	3	36868311	36986548	-1
ENSG00000234073	AC011816.1	NA	3	36921675	36922220	-1
ENSG00000210181	RNU6ATAC4P	NA	3	37009682	37009807	-1
ENSG00000272334	RP11-129K12.1	NA	3	37014608	37015163	-1
ENSG00000236165	PRADC1P1	NA	3	37017807	37018331	1
ENSG00000271835	RP11-129K12.4	NA	3	37026534	37026975	-1
ENSG00000272127	RP11-129K12.3	NA	3	37027357	37028273	-1
ENSG00000178567	EPM2AIP1	9852	3	37027357	37034795	-1
ENSG00000076242	MLH1	4292	3	37034823	37107380	1
ENSG00000224858	RPL29P11	NA	3	37058011	37058505	-1
ENSG00000093167	LRRFIP2	9209	3	37094117	37225180	-1
ENSG00000206645	Y_RNA	NA	3	37134624	37134725	-1
ENSG00000225558	UBE2D3P2	NA	3	37176149	37176593	1
ENSG00000199594	RNU6-1301P	NA	3	37181818	37181921	1
ENSG00000224080	UBE2FP1	NA	3	37185003	37185449	-1
ENSG00000271993	RP11-285J16.1	NA	3	37223598	37224225	1
ENSG00000231449	AC097359.2	NA	3	37237695	37238157	1
ENSG00000238929	snoU13	NA	3	37238232	37238335	1
ENSG00000271653	RP11-259K5.1	NA	3	37258270	37259479	1
ENSG00000270194	RP11-259K5.2	NA	3	37283280	37285668	-1
ENSG00000176354	AC097359.1	NA	3	37283303	37285686	-1
ENSG00000144674	GOLGA4	2803	3	37284668	37408242	1
ENSG00000230409	TCEA1P2	NA	3	37317087	37318089	1
ENSG00000222208	RNA5SP129	NA	3	37383140	37383257	1
ENSG00000198590	C3orf35	339883	3	37427760	37476988	1
ENSG00000144668	ITGA9	3680	3	37493606	37865005	1
ENSG00000239105	RNU7-73P	NA	3	37614642	37614704	-1
ENSG00000235257	AC093415.2	101928187	3	37786923	37903271	-1
ENSG00000235257	AC093415.2	101928153	3	37786923	37903271	-1
ENSG00000235482	RPL21P135	NA	3	37789601	37790391	1
ENSG00000236411	NDUFAF4P3	NA	3	37831412	37831936	-1
ENSG00000144677	CTDSPL	10217	3	37903451	38025960	1
ENSG00000199075	MIR26A1	407015	3	38010895	38010971	1
ENSG00000136059	VILL	50853	3	38029550	38048679	1
ENSG00000187091	PLCD1	5333	3	38048987	38071253	-1
ENSG00000200579	Y_RNA	NA	3	38056059	38056160	1
ENSG00000008226	DLEC1	9940	3	38080696	38165516	1
ENSG00000231668	PPP2R2DP1	NA	3	38093250	38093886	1
ENSG00000060971	ACAA1	30	3	38144620	38178733	-1
ENSG00000201965	Y_RNA	NA	3	38166783	38166885	-1
ENSG00000172936	MYD88	4615	3	38179969	38184513	1
ENSG00000172939	OXSR1	9943	3	38206580	38296979	1
ENSG00000172940	SLC22A13	9390	3	38307303	38319806	1
ENSG00000237982	RP11-815I22.1	NA	3	38311774	38312258	-1
ENSG00000144671	SLC22A14	9389	3	38323785	38360066	1
ENSG00000199514	RNU6-235P	NA	3	38345264	38345370	-1
ENSG00000230123	DLEC1P1	NA	3	38366728	38370561	-1
ENSG00000093217	XYLB	9942	3	38388251	38462839	1
ENSG00000229589	ACVR2B-AS1	100128640	3	38492518	38496311	-1
ENSG00000114739	ACVR2B	93	3	38495342	38534633	1
ENSG00000157036	EXOG	9941	3	38537618	38583652	1
ENSG00000207512	Y_RNA	NA	3	38546971	38547072	-1
ENSG00000230683	DDTP1	NA	3	38556939	38557321	-1
ENSG00000232439	RPL18AP7	NA	3	38568293	38568816	-1
ENSG00000183873	SCN5A	6331	3	38589548	38691164	-1
ENSG00000185313	SCN10A	6336	3	38738293	38835501	-1
ENSG00000222719	AC116038.2	NA	3	38841787	38841885	-1
ENSG00000231243	RP11-134J21.1	NA	3	38865393	38866793	1
ENSG00000168356	SCN11A	11280	3	38887260	38992052	-1
ENSG00000215941	AC116038.1	NA	3	38948805	38948880	1
ENSG00000206708	RNU6-1227P	NA	3	39067478	39067584	1
ENSG00000114742	WDR48	57599	3	39093489	39138155	1
ENSG00000114745	GORASP1	64689	3	39138150	39149854	-1
ENSG00000168026	TTC21A	199223	3	39149152	39180394	1
ENSG00000144655	CSRNP1	64651	3	39183346	39196053	-1
ENSG00000168334	XIRP1	165904	3	39224701	39234087	-1
ENSG00000215034	DSTNP4	NA	3	39255684	39256163	1
ENSG00000168329	CX3CR1	1524	3	39304985	39323226	-1
ENSG00000270367	RP11-331G2.6	NA	3	39327476	39329411	1
ENSG00000179934	CCR8	1237	3	39371197	39375171	1
ENSG00000228168	HNRNPA1P21	NA	3	39376470	39377430	1
ENSG00000238267	RP11-241K18.2	NA	3	39379620	39380370	-1
ENSG00000223668	EEF1A1P24	NA	3	39400036	39401413	1
ENSG00000144659	SLC25A38	54977	3	39424839	39438842	1
ENSG00000168028	RPSA	574040	3	39448180	39454033	1
ENSG00000168028	RPSA	6044	3	39448180	39454033	1
ENSG00000168028	RPSA	3921	3	39448180	39454033	1
ENSG00000206760	SNORA6	574040	3	39449880	39450030	1
ENSG00000202363	SNORA62	NA	3	39452545	39452697	1
ENSG00000264724	AC099332.1	NA	3	39458971	39459056	1
ENSG00000168314	MOBP	4336	3	39508689	39570970	1
ENSG00000230757	NFU1P1	NA	3	39685129	39686196	1
ENSG00000170011	MYRIP	25924	3	39850405	40301812	1
ENSG00000201570	RNU4-56P	NA	3	40011616	40011757	1
ENSG00000265327	RN7SL411P	NA	3	40250496	40250793	1
ENSG00000202517	SNORA64	NA	3	40280099	40280232	1
ENSG00000114784	EIF1B	10289	3	40351175	40353915	1
ENSG00000223797	ENTPD3-AS1	285266	3	40355293	40494820	-1
ENSG00000230274	PGAM1P3	NA	3	40364206	40364770	-1
ENSG00000168032	ENTPD3	956	3	40428647	40470110	1
ENSG00000188846	RPL14	9045	3	40498783	40503861	1
ENSG00000272452	RP11-391M1.4	NA	3	40507957	40510078	1
ENSG00000177873	ZNF619	285267	3	40518604	40531727	1
ENSG00000199906	RNU5B-2P	NA	3	40540382	40540494	-1
ENSG00000177842	ZNF620	253639	3	40547483	40560227	1
ENSG00000172888	ZNF621	285268	3	40566369	40616176	1
ENSG00000234067	RPL5P10	NA	3	40628026	40628919	-1
ENSG00000226845	EEF1GP3	NA	3	40637698	40638985	-1
ENSG00000226302	RP11-528N21.1	NA	3	40644616	40646918	-1
ENSG00000229072	HMGN2P24	NA	3	40740557	40740829	-1
ENSG00000234287	RP11-761N21.2	NA	3	40803036	40803290	1
ENSG00000231873	RP11-761N21.1	NA	3	40807698	40904117	1
ENSG00000233096	RP11-520A21.1	NA	3	41012032	41013069	-1
ENSG00000233919	RP11-372H2.1	NA	3	41203778	41210038	-1
ENSG00000168036	CTNNB1	1499	3	41236328	41301587	1
ENSG00000168038	ULK4	54986	3	41288090	42003922	-1
ENSG00000221337	AC099537.1	NA	3	41690747	41690828	1
ENSG00000252409	SCARNA21	NA	3	41729360	41729525	-1
ENSG00000222942	RN7SKP58	NA	3	41808107	41808411	-1
ENSG00000223513	ATP6V0E1P2	NA	3	41900842	41901086	-1
ENSG00000251986	Y_RNA	NA	3	41910490	41910587	-1
ENSG00000212145	U8	NA	3	41940603	41940745	-1
ENSG00000234270	RPL36P20	NA	3	41996937	41997255	1
ENSG00000235339	RP11-626A1.1	NA	3	42018500	42019526	1
ENSG00000182606	TRAK1	22906	3	42055294	42267381	1
ENSG00000229339	RP11-193I22.2	NA	3	42092673	42093186	-1
ENSG00000234562	TPMTP2	NA	3	42187138	42187863	-1
ENSG00000222872	RNU4-78P	NA	3	42263332	42263457	1
ENSG00000187094	CCK	885	3	42299317	42307699	-1
ENSG00000231280	SALL4P6	NA	3	42362497	42364187	1
ENSG00000229572	EIF4BP4	NA	3	42382080	42383859	1
ENSG00000157093	LYZL4	131375	3	42438570	42452092	-1
ENSG00000239181	AC092048.1	NA	3	42463638	42463730	-1
ENSG00000235787	RP11-219I21.1	NA	3	42511132	42511371	1
ENSG00000114812	VIPR1	7433	3	42530791	42579059	1
ENSG00000232354	VIPR1-AS1	NA	3	42548016	42574750	-1
ENSG00000093183	SEC22C	9117	3	42589461	42642572	-1
ENSG00000008324	SS18L2	51188	3	42623332	42636606	1
ENSG00000114857	NKTR	4820	3	42642106	42690227	1
ENSG00000230084	RP4-613B23.1	NA	3	42643455	42695880	-1
ENSG00000114853	ZBTB47	92999	3	42695176	42709072	1
ENSG00000240203	RN7SL567P	NA	3	42717684	42717983	-1
ENSG00000157119	KLHL40	131377	3	42727011	42734036	1
ENSG00000244607	CCDC13	152206	3	42734155	42814745	-1
ENSG00000010282	HHATL	57467	3	42734155	42744319	-1
ENSG00000230970	HHATL-AS1	NA	3	42744145	42748154	1
ENSG00000173811	CCDC13-AS1	100874114	3	42774067	42788260	1
ENSG00000181061	HIGD1A	25994	3	42798669	42846023	-1
ENSG00000225611	RP11-70C1.1	729083	3	42812104	42815127	1
ENSG00000144648	ACKR2	1238	3	42846244	42929466	1
ENSG00000235288	RP11-70C1.3	NA	3	42846696	42893920	-1
ENSG00000273328	RP11-141M3.5	NA	3	42850906	42949597	1
ENSG00000273291	KRBOX1	NA	3	42850938	43097363	1
ENSG00000240747	KRBOX1	100506243	3	42850975	42984284	1
ENSG00000180432	CYP8B1	1582	3	42897497	42917633	-1
ENSG00000236459	HNRNPA1P22	NA	3	42930853	42931798	1
ENSG00000182983	ZNF662	389114	3	42947223	42960825	1
ENSG00000206552	KRBOX1-AS1	NA	3	42975744	42978277	-1
ENSG00000144649	FAM198A	729085	3	43020759	43101703	1
ENSG00000232375	RP11-136C24.1	NA	3	43078613	43078943	1
ENSG00000144647	POMGNT2	84892	3	43120724	43147568	-1
ENSG00000227245	RP11-136C24.2	NA	3	43128971	43129560	1
ENSG00000222331	AC104434.1	NA	3	43252233	43252363	-1
ENSG00000163788	SNRK	54861	3	43328004	43466256	1
ENSG00000241939	RN7SL517P	NA	3	43356443	43356745	1
ENSG00000271941	RP11-188P20.3	NA	3	43388415	43389135	-1
ENSG00000234617	SNRK-AS1	100873954	3	43391136	43393454	-1
ENSG00000160746	ANO10	55129	3	43396351	43733086	-1
ENSG00000251811	Y_RNA	NA	3	43513969	43514088	1
ENSG00000223916	RP11-353H3.1	NA	3	43526464	43527372	-1
ENSG00000011198	ABHD5	51099	3	43731605	43775863	1
ENSG00000235886	RP4-672N11.1	NA	3	43820453	43821474	-1
ENSG00000271192	RP4-555D20.3	NA	3	44038388	44038935	1
ENSG00000272121	RP4-555D20.4	NA	3	44039573	44040641	-1
ENSG00000252980	RNU6-367P	NA	3	44112579	44112678	1
ENSG00000207954	MIR138-1	406929	3	44155704	44155802	1
ENSG00000261786	RP4-555D20.2	NA	3	44158791	44163857	1
ENSG00000173769	TOPAZ1	375337	3	44283378	44373590	1
ENSG00000271937	RP11-424N24.2	NA	3	44379433	44380044	-1
ENSG00000179152	TCAIM	285343	3	44379611	44450943	1
ENSG00000225873	LINC00694	NA	3	44462619	44465499	-1
ENSG00000185219	ZNF445	353274	3	44481262	44519162	-1
ENSG00000178917	ZNF852	285346	3	44540462	44552128	-1
ENSG00000264774	AC099669.1	NA	3	44556708	44556793	-1
ENSG00000214825	EI24P3	NA	3	44566236	44567297	-1
ENSG00000196345	ZKSCAN7	55888	3	44596685	44624975	1
ENSG00000236869	RP11-944L7.4	NA	3	44598849	44727145	-1
ENSG00000273303	RP11-944L7.5	NA	3	44607051	44635665	1
ENSG00000144792	ZNF660	285349	3	44619715	44641186	1
ENSG00000214820	MPRIPP1	NA	3	44621430	44622518	-1
ENSG00000186448	ZNF197	10168	3	44626380	44689963	1
ENSG00000233509	ZNF197-AS1	NA	3	44658620	44666289	-1
ENSG00000169981	ZNF35	7584	3	44690219	44702283	1
ENSG00000272077	RP11-348P10.2	NA	3	44708904	44710856	1
ENSG00000235805	SOCS5P3	NA	3	44750803	44752378	-1
ENSG00000196653	ZNF502	91392	3	44754135	44765323	1
ENSG00000186446	ZNF501	115560	3	44771088	44778575	1
ENSG00000163807	KIAA1143	57456	3	44779153	44803154	-1
ENSG00000163808	KIF15	56992	3	44803209	44914868	1
ENSG00000238958	AC098649.1	NA	3	44834507	44834597	-1
ENSG00000169964	TMEM42	131616	3	44903361	44907162	1
ENSG00000207783	MIR564	693149	3	44903380	44903473	1
ENSG00000163810	TGM4	7047	3	44916100	44956482	1
ENSG00000235845	RP11-272D20.2	NA	3	44940670	44942417	1
ENSG00000163812	ZDHHC3	51304	3	44956749	45017677	-1
ENSG00000227123	RPL12P44	NA	3	44979165	44979974	1
ENSG00000075914	EXOSC7	23016	3	45016733	45077558	1
ENSG00000163815	CLEC3B	7123	3	45043040	45077563	1
ENSG00000252410	RNU5B-3P	NA	3	45075966	45076080	-1
ENSG00000163814	CDCP1	64866	3	45123770	45187914	-1
ENSG00000224094	RPS24P8	NA	3	45201266	45201667	-1
ENSG00000249992	TMEM158	25907	3	45265958	45267770	-1
ENSG00000178550	AC010170.1	NA	3	45266617	45267519	-1
ENSG00000202268	U3	NA	3	45296902	45297112	-1
ENSG00000011376	LARS2	23395	3	45429998	45590913	1
ENSG00000232455	LARS2-AS1	100885795	3	45525466	45551037	-1
ENSG00000144791	LIMD1	8994	3	45596886	45727830	1
ENSG00000251927	AC099539.1	NA	3	45633747	45633819	1
ENSG00000230530	LIMD1-AS1	644714	3	45720535	45730626	-1
ENSG00000211456	SACM1L	22908	3	45730548	45786916	1
ENSG00000244357	RN7SL145P	NA	3	45784167	45784460	1
ENSG00000163817	SLC6A20	54716	3	45796942	45838027	-1
ENSG00000163818	LZTFL1	54585	3	45864808	45957534	-1
ENSG00000236930	RP11-852E15.1	NA	3	45925132	45925605	-1
ENSG00000173585	CCR9	10803	3	45927996	45944667	1
ENSG00000201635	Y_RNA	NA	3	45944679	45944790	1
ENSG00000163820	FYCO1	79443	3	45959396	46037316	-1
ENSG00000172215	CXCR6	10663	3	45982425	45989845	1
ENSG00000173578	XCR1	2829	3	46058516	46069234	-1
ENSG00000226933	NRBF2P2	NA	3	46064788	46065648	1
ENSG00000229515	FLT1P1	NA	3	46183850	46185169	-1
ENSG00000183625	CCR3	1232	3	46205096	46308197	1
ENSG00000163823	CCR1	1230	3	46243200	46249887	-1
ENSG00000236736	UQCRC2P1	NA	3	46352082	46353413	-1
ENSG00000121807	CCR2	729230	3	46395225	46402419	1
ENSG00000223552	RP11-24F11.2	NA	3	46406446	46448550	-1
ENSG00000160791	CCR5	1234	3	46411633	46417697	1
ENSG00000121797	CCRL2	9034	3	46448654	46454488	1
ENSG00000012223	LTF	4057	3	46477136	46526724	-1
ENSG00000163825	RTP3	83597	3	46538981	46542439	1
ENSG00000163827	LRRC2	79442	3	46556913	46621589	-1
ENSG00000264306	AC104304.2	NA	3	46591996	46592047	-1
ENSG00000268324	LUZPP1	NA	3	46598888	46601178	1
ENSG00000241186	TDGF1	6997	3	46616045	46668033	1
ENSG00000256354	AC104304.1	NA	3	46667272	46667698	1
ENSG00000251967	SNORD77	NA	3	46692000	46692080	1
ENSG00000178038	ALS2CL	259173	3	46710487	46735194	-1
ENSG00000181585	TMIE	259236	3	46742823	46752376	1
ENSG00000206549	PRSS50	29122	3	46753605	46854064	-1
ENSG00000261603	PRSS46	100287362	3	46761073	46777919	-1
ENSG00000188086	PRSS45	729756	3	46783582	46854048	-1
ENSG00000188086	PRSS45	377047	3	46783582	46854048	-1
ENSG00000238013	RP11-427P5.2	NA	3	46839613	46839880	1
ENSG00000226074	PRSS44	NA	3	46850849	46854048	-1
ENSG00000178055	PRSS42	339906	3	46871032	46875585	-1
ENSG00000160808	MYL3	4634	3	46899362	46923659	-1
ENSG00000160801	PTH1R	5745	3	46919236	46945287	1
ENSG00000268537	AC109583.1	NA	3	46927699	46930171	-1
ENSG00000160799	CCDC12	151903	3	46963216	47023500	-1
ENSG00000160796	NBEAL2	23218	3	47021173	47051193	1
ENSG00000236409	NRADDP	100129354	3	47053032	47054636	1
ENSG00000181555	SETD2	29072	3	47057919	47205457	-1
ENSG00000251938	snoU13	NA	3	47130098	47130169	1
ENSG00000227398	KIF9-AS1	285352	3	47205987	47288091	1
ENSG00000088727	KIF9	64147	3	47269516	47324941	-1
ENSG00000239128	snoU13	NA	3	47292013	47292116	-1
ENSG00000114648	KLHL18	23276	3	47324407	47388306	1
ENSG00000260236	RP11-708J19.1	NA	3	47420579	47422489	-1
ENSG00000076201	PTPN23	25930	3	47422501	47454931	1
ENSG00000114650	SCAP	22937	3	47455203	47518616	-1
ENSG00000238350	snoU13	NA	3	47507839	47507938	1
ENSG00000163832	ELP6	54859	3	47537130	47555251	-1
ENSG00000271161	RP11-708J19.2	NA	3	47541331	47541897	1
ENSG00000272110	Y_RNA	NA	3	47542573	47542672	1
ENSG00000266443	AC099778.1	NA	3	47581504	47581590	-1
ENSG00000244732	RN7SL870P	NA	3	47601721	47602014	-1
ENSG00000114646	CSPG5	10675	3	47603729	47622282	-1
ENSG00000173473	SMARCC1	6599	3	47626762	47823596	-1
ENSG00000214773	RP11-717D12.1	NA	3	47643205	47646167	-1
ENSG00000235695	RP11-395P16.1	NA	3	47705116	47705424	1
ENSG00000266457	AC026318.1	NA	3	47810601	47810701	1
ENSG00000132153	DHX30	22907	3	47844399	47891685	1
ENSG00000221585	MIR1226	100302232	3	47891045	47891119	1
ENSG00000047849	MAP4	4134	3	47892182	48130769	-1
ENSG00000199591	Y_RNA	NA	3	47973298	47973404	-1
ENSG00000224895	VPS26BP1	NA	3	48001817	48002571	-1
ENSG00000270285	RP11-1029M24.4	NA	3	48080757	48080980	1
ENSG00000265078	RN7SL664P	NA	3	48136293	48136595	-1
ENSG00000236768	RP11-1029M24.1	NA	3	48162159	48162705	-1
ENSG00000164045	CDC25A	993	3	48198636	48229892	-1
ENSG00000235627	SNRPFP4	NA	3	48202666	48202907	1
ENSG00000253056	RNU7-128P	NA	3	48221818	48221879	1
ENSG00000231884	NDUFB1P1	NA	3	48223037	48223216	1
ENSG00000265483	MIR4443	100616407	3	48238054	48238106	1
ENSG00000164047	CAMP	820	3	48264837	48266981	1
ENSG00000164048	ZNF589	51385	3	48282590	48340743	1
ENSG00000229759	MRPS18AP1	NA	3	48297840	48298428	-1
ENSG00000199476	Y_RNA	NA	3	48330077	48330184	1
ENSG00000228638	FCF1P2	101060195	3	48332283	48332865	-1
ENSG00000172113	NME6	10201	3	48334754	48343175	-1
ENSG00000229453	SPINK8	646424	3	48348336	48369831	-1
ENSG00000252466	MIR2115	100313840	3	48357850	48357949	-1
ENSG00000164049	FBXW12	285231	3	48413709	48442666	1
ENSG00000265053	RN7SL321P	NA	3	48421324	48421620	1
ENSG00000164050	PLXNB1	5364	3	48445261	48471594	-1
ENSG00000164051	CCDC51	79714	3	48473574	48481866	-1
ENSG00000232112	TMA7	51372	3	48481667	48485616	1
ENSG00000244380	RP11-24C3.2	NA	3	48481762	48488060	-1
ENSG00000164053	ATRIP	84126	3	48488114	48507115	1
ENSG00000213689	TREX1	84126	3	48506445	48509044	1
ENSG00000213689	TREX1	11277	3	48506445	48509044	1
ENSG00000164054	SHISA5	51246	3	48509197	48542259	-1
ENSG00000264209	AC104448.1	NA	3	48529745	48529838	-1
ENSG00000114268	PFKFB4	5210	3	48555117	48599448	-1
ENSG00000145040	UCN2	90226	3	48599160	48601206	-1
ENSG00000114270	COL7A1	1294	3	48601506	48632700	-1
ENSG00000211535	MIR711	100313843	3	48616335	48616410	-1
ENSG00000010256	UQCRC1	7384	3	48636435	48648409	-1
ENSG00000183396	TMEM89	440955	3	48658192	48659288	-1
ENSG00000225697	SLC26A6	102465495	3	48663156	48672926	-1
ENSG00000225697	SLC26A6	65010	3	48663156	48672926	-1
ENSG00000008300	CELSR3	1951	3	48673902	48700348	-1
ENSG00000263898	MIR4793	100616112	3	48681627	48681713	-1
ENSG00000228350	RP11-148G20.1	NA	3	48701209	48706607	1
ENSG00000213672	NCKIPSD	51517	3	48701364	48723797	-1
ENSG00000271973	RP11-572O6.1	NA	3	48709888	48710166	1
ENSG00000068745	IP6K2	51447	3	48725436	48777786	-1
ENSG00000114302	PRKAR2A	5576	3	48782030	48885279	-1
ENSG00000224424	PRKAR2A-AS1	100506637	3	48885005	48889414	1
ENSG00000178537	SLC25A20	788	3	48894369	48936426	-1
ENSG00000221883	ARIH2OS	646450	3	48955221	48956818	-1
ENSG00000177479	ARIH2	10425	3	48956254	49023815	1
ENSG00000235236	RP13-131K19.1	NA	3	49017351	49021418	-1
ENSG00000223343	RP13-131K19.2	NA	3	49022482	49027421	-1
ENSG00000273211	RP13-131K19.7	NA	3	49022918	49023396	-1
ENSG00000178467	P4HTM	54681	3	49027319	49044587	1
ENSG00000178252	WDR6	11180	3	49044495	49053386	1
ENSG00000178149	DALRD3	55152	3	49052921	49059726	-1
ENSG00000199032	MIR425	494337	3	49057581	49057667	-1
ENSG00000178057	NDUFAF3	25915	3	49057892	49060928	1
ENSG00000207605	MIR191	406966	3	49058051	49058142	-1
ENSG00000178035	IMPDH2	3615	3	49061758	49066841	-1
ENSG00000272434	RP13-131K19.6	NA	3	49066749	49067139	1
ENSG00000198218	QRICH1	54870	3	49067140	49131796	-1
ENSG00000241461	RN7SL182P	NA	3	49120666	49120963	1
ENSG00000172053	QARS	102465536	3	49133365	49142553	-1
ENSG00000172053	QARS	5859	3	49133365	49142553	-1
ENSG00000172046	USP19	10869	3	49145479	49158371	-1
ENSG00000172037	LAMB2	3913	3	49158547	49170551	-1
ENSG00000270441	RP11-694I15.7	NA	3	49177519	49198284	-1
ENSG00000177352	CCDC71	64925	3	49199968	49203754	-1
ENSG00000185909	KLHDC8B	200942	3	49209044	49213917	1
ENSG00000236980	C3orf84	646498	3	49215065	49229291	-1
ENSG00000173421	CCDC36	339834	3	49235861	49295537	1
ENSG00000270538	RP11-3B7.7	NA	3	49289562	49289697	-1
ENSG00000225399	RP11-3B7.1	NA	3	49297518	49298744	1
ENSG00000188315	C3orf62	100422952	3	49306035	49315342	-1
ENSG00000188315	C3orf62	375341	3	49306035	49315342	-1
ENSG00000199546	Y_RNA	NA	3	49307565	49307672	1
ENSG00000264633	MIR4271	100422952	3	49311553	49311619	1
ENSG00000114316	USP4	7375	3	49315264	49378145	-1
ENSG00000233276	GPX1	2876	3	49394609	49396033	-1
ENSG00000067560	RHOA	387	3	49396578	49450431	-1
ENSG00000235908	RHOA-IT1	NA	3	49402578	49404439	-1
ENSG00000145022	TCTA	6988	3	49449639	49453908	1
ENSG00000145020	AMT	275	3	49454211	49460186	-1
ENSG00000235261	NICN1-AS1	NA	3	49460379	49461864	1
ENSG00000145029	NICN1	84276	3	49460379	49466759	-1
ENSG00000201301	RNA5SP130	NA	3	49504548	49504661	-1
ENSG00000173402	DAG1	1605	3	49506146	49573048	1
ENSG00000226913	BSN-AS2	100132677	3	49586739	49591799	-1
ENSG00000164061	BSN	8927	3	49591922	49708978	1
ENSG00000235120	BSN-AS1	NA	3	49677916	49679202	-1
ENSG00000164062	APEH	327	3	49711435	49721396	1
ENSG00000173531	MST1	4485	3	49721380	49726934	-1
ENSG00000259970	AC099668.5	NA	3	49721913	49722416	-1
ENSG00000164068	RNF123	63891	3	49726932	49758962	1
ENSG00000176020	AMIGO3	386724	3	49754267	49761349	-1
ENSG00000173540	GMPPB	386724	3	49754277	49761384	-1
ENSG00000173540	GMPPB	29925	3	49754277	49761384	-1
ENSG00000176095	IP6K1	9807	3	49761727	49823975	-1
ENSG00000239576	COX6CP14	NA	3	49795916	49796089	1
ENSG00000244730	RP13-1056D16.2	NA	3	49812718	49813047	1
ENSG00000187492	CDHR4	389118	3	49828165	49837268	-1
