GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0002366	leukocyte activation involved in immune ...	18	0	0,05	1.0000
GO:0002367	cytokine production involved in immune r...	6	0	0,02	1.0000
GO:0002369	T cell cytokine production	2	0	0,01	1.0000
GO:0002374	cytokine secretion involved in immune re...	2	0	0,01	1.0000
GO:0002376	immune system process	215	0	0,57	1.0000
GO:0002377	immunoglobulin production	12	0	0,03	1.0000
GO:0002378	immunoglobulin biosynthetic process	1	0	0	1.0000
GO:0002381	immunoglobulin production involved in im...	6	0	0,02	1.0000
GO:0002385	mucosal immune response	2	0	0,01	1.0000
GO:0002407	dendritic cell chemotaxis	3	0	0,01	1.0000
GO:0002418	immune response to tumor cell	3	0	0,01	1.0000
GO:0002420	natural killer cell mediated cytotoxicit...	2	0	0,01	1.0000
GO:0002423	natural killer cell mediated immune resp...	2	0	0,01	1.0000
GO:0002429	immune response-activating cell surface ...	22	0	0,06	1.0000
GO:0002431	Fc receptor mediated stimulatory signali...	12	0	0,03	1.0000
GO:0002433	immune response-regulating cell surface ...	11	0	0,03	1.0000
GO:0002434	immune complex clearance	1	0	0	1.0000
GO:0002436	immune complex clearance by monocytes an...	1	0	0	1.0000
GO:0002437	inflammatory response to antigenic stimu...	4	0	0,01	1.0000
GO:0002438	acute inflammatory response to antigenic...	1	0	0	1.0000
GO:0002440	production of molecular mediator of immu...	16	0	0,04	1.0000
GO:0002443	leukocyte mediated immunity	19	0	0,05	1.0000
GO:0002444	myeloid leukocyte mediated immunity	3	0	0,01	1.0000
GO:0002446	neutrophil mediated immunity	1	0	0	1.0000
GO:0002447	eosinophil mediated immunity	2	0	0,01	1.0000
GO:0002448	mast cell mediated immunity	1	0	0	1.0000
GO:0002449	lymphocyte mediated immunity	16	0	0,04	1.0000
GO:0002455	humoral immune response mediated by circ...	3	0	0,01	1.0000
GO:0002456	T cell mediated immunity	6	0	0,02	1.0000
GO:0002460	adaptive immune response based on somati...	20	0	0,05	1.0000
GO:0002467	germinal center formation	3	0	0,01	1.0000
GO:0002468	dendritic cell antigen processing and pr...	1	0	0	1.0000
GO:0002474	antigen processing and presentation of p...	11	0	0,03	1.0000
GO:0002475	antigen processing and presentation via ...	1	0	0	1.0000
GO:0002478	antigen processing and presentation of e...	17	0	0,04	1.0000
GO:0002479	antigen processing and presentation of e...	4	0	0,01	1.0000
GO:0002480	antigen processing and presentation of e...	1	0	0	1.0000
GO:0002483	antigen processing and presentation of e...	2	0	0,01	1.0000
GO:0002495	antigen processing and presentation of p...	12	0	0,03	1.0000
GO:0002504	antigen processing and presentation of p...	12	0	0,03	1.0000
GO:0002507	tolerance induction	4	0	0,01	1.0000
GO:0002513	tolerance induction to self antigen	1	0	0	1.0000
GO:0002514	B cell tolerance induction	1	0	0	1.0000
GO:0002517	T cell tolerance induction	3	0	0,01	1.0000
GO:0002520	immune system development	73	0	0,19	1.0000
GO:0002521	leukocyte differentiation	47	0	0,12	1.0000
GO:0002524	hypersensitivity	1	0	0	1.0000
GO:0002526	acute inflammatory response	15	0	0,04	1.0000
GO:0002532	production of molecular mediator involve...	3	0	0,01	1.0000
GO:0002534	cytokine production involved in inflamma...	3	0	0,01	1.0000
GO:0002541	activation of plasma proteins involved i...	1	0	0	1.0000
GO:0002542	Factor XII activation	1	0	0	1.0000
GO:0002544	chronic inflammatory response	1	0	0	1.0000
GO:0002548	monocyte chemotaxis	2	0	0,01	1.0000
GO:0002562	somatic diversification of immune recept...	10	0	0,03	1.0000
GO:0002566	somatic diversification of immune recept...	1	0	0	1.0000
GO:0002568	somatic diversification of T cell recept...	1	0	0	1.0000
GO:0002573	myeloid leukocyte differentiation	24	0	0,06	1.0000
GO:0002576	platelet degranulation	5	0	0,01	1.0000
GO:0002577	regulation of antigen processing and pre...	1	0	0	1.0000
GO:0002579	positive regulation of antigen processin...	1	0	0	1.0000
GO:0002604	regulation of dendritic cell antigen pro...	1	0	0	1.0000
GO:0002606	positive regulation of dendritic cell an...	1	0	0	1.0000
GO:0002634	regulation of germinal center formation	2	0	0,01	1.0000
GO:0002637	regulation of immunoglobulin production	7	0	0,02	1.0000
GO:0002639	positive regulation of immunoglobulin pr...	2	0	0,01	1.0000
GO:0002640	regulation of immunoglobulin biosyntheti...	1	0	0	1.0000
GO:0002642	positive regulation of immunoglobulin bi...	1	0	0	1.0000
GO:0002643	regulation of tolerance induction	3	0	0,01	1.0000
GO:0002644	negative regulation of tolerance inducti...	1	0	0	1.0000
GO:0002645	positive regulation of tolerance inducti...	2	0	0,01	1.0000
GO:0002649	regulation of tolerance induction to sel...	1	0	0	1.0000
GO:0002651	positive regulation of tolerance inducti...	1	0	0	1.0000
GO:0002661	regulation of B cell tolerance induction	1	0	0	1.0000
GO:0002663	positive regulation of B cell tolerance ...	1	0	0	1.0000
GO:0002664	regulation of T cell tolerance induction	3	0	0,01	1.0000
GO:0002665	negative regulation of T cell tolerance ...	1	0	0	1.0000
GO:0002666	positive regulation of T cell tolerance ...	2	0	0,01	1.0000
GO:0002667	regulation of T cell anergy	2	0	0,01	1.0000
GO:0002668	negative regulation of T cell anergy	1	0	0	1.0000
GO:0002669	positive regulation of T cell anergy	1	0	0	1.0000
GO:0002673	regulation of acute inflammatory respons...	11	0	0,03	1.0000
GO:0002674	negative regulation of acute inflammator...	3	0	0,01	1.0000
GO:0002675	positive regulation of acute inflammator...	2	0	0,01	1.0000
GO:0002676	regulation of chronic inflammatory respo...	1	0	0	1.0000
GO:0002677	negative regulation of chronic inflammat...	1	0	0	1.0000
GO:0002679	respiratory burst involved in defense re...	1	0	0	1.0000
GO:0002681	somatic recombination of T cell receptor...	1	0	0	1.0000
GO:0002682	regulation of immune system process	112	0	0,3	1.0000
GO:0002683	negative regulation of immune system pro...	25	0	0,07	1.0000
GO:0002684	positive regulation of immune system pro...	73	0	0,19	1.0000
GO:0002685	regulation of leukocyte migration	12	0	0,03	1.0000
GO:0002686	negative regulation of leukocyte migrati...	3	0	0,01	1.0000
GO:0002687	positive regulation of leukocyte migrati...	8	0	0,02	1.0000
GO:0002688	regulation of leukocyte chemotaxis	6	0	0,02	1.0000
GO:0002690	positive regulation of leukocyte chemota...	6	0	0,02	1.0000
GO:0002691	regulation of cellular extravasation	2	0	0,01	1.0000
GO:0002692	negative regulation of cellular extravas...	1	0	0	1.0000
GO:0002693	positive regulation of cellular extravas...	1	0	0	1.0000
GO:0002694	regulation of leukocyte activation	41	0	0,11	1.0000
GO:0002695	negative regulation of leukocyte activat...	13	0	0,03	1.0000
GO:0002696	positive regulation of leukocyte activat...	27	0	0,07	1.0000
GO:0002697	regulation of immune effector process	27	0	0,07	1.0000
GO:0002698	negative regulation of immune effector p...	8	0	0,02	1.0000
GO:0002699	positive regulation of immune effector p...	13	0	0,03	1.0000
GO:0002700	regulation of production of molecular me...	10	0	0,03	1.0000
GO:0002701	negative regulation of production of mol...	1	0	0	1.0000
GO:0002702	positive regulation of production of mol...	4	0	0,01	1.0000
GO:0002703	regulation of leukocyte mediated immunit...	9	0	0,02	1.0000
GO:0002704	negative regulation of leukocyte mediate...	2	0	0,01	1.0000
GO:0002705	positive regulation of leukocyte mediate...	3	0	0,01	1.0000
GO:0002706	regulation of lymphocyte mediated immuni...	7	0	0,02	1.0000
GO:0002707	negative regulation of lymphocyte mediat...	2	0	0,01	1.0000
GO:0002708	positive regulation of lymphocyte mediat...	2	0	0,01	1.0000
GO:0002709	regulation of T cell mediated immunity	4	0	0,01	1.0000
GO:0002710	negative regulation of T cell mediated i...	2	0	0,01	1.0000
GO:0002711	positive regulation of T cell mediated i...	2	0	0,01	1.0000
GO:0002712	regulation of B cell mediated immunity	3	0	0,01	1.0000
GO:0002715	regulation of natural killer cell mediat...	2	0	0,01	1.0000
GO:0002717	positive regulation of natural killer ce...	2	0	0,01	1.0000
GO:0002718	regulation of cytokine production involv...	4	0	0,01	1.0000
GO:0002719	negative regulation of cytokine producti...	1	0	0	1.0000
GO:0002720	positive regulation of cytokine producti...	2	0	0,01	1.0000
GO:0002739	regulation of cytokine secretion involve...	2	0	0,01	1.0000
GO:0002741	positive regulation of cytokine secretio...	2	0	0,01	1.0000
GO:0002753	cytoplasmic pattern recognition receptor...	2	0	0,01	1.0000
GO:0002755	MyD88-dependent toll-like receptor signa...	11	0	0,03	1.0000
GO:0002756	MyD88-independent toll-like receptor sig...	8	0	0,02	1.0000
GO:0002757	immune response-activating signal transd...	40	0	0,11	1.0000
GO:0002758	innate immune response-activating signal...	19	0	0,05	1.0000
GO:0002761	regulation of myeloid leukocyte differen...	16	0	0,04	1.0000
GO:0002762	negative regulation of myeloid leukocyte...	6	0	0,02	1.0000
GO:0002763	positive regulation of myeloid leukocyte...	5	0	0,01	1.0000
GO:0002764	immune response-regulating signaling pat...	54	0	0,14	1.0000
GO:0002765	immune response-inhibiting signal transd...	1	0	0	1.0000
GO:0002768	immune response-regulating cell surface ...	38	0	0,1	1.0000
GO:0002790	peptide secretion	24	0	0,06	1.0000
GO:0002791	regulation of peptide secretion	23	0	0,06	1.0000
GO:0002792	negative regulation of peptide secretion	10	0	0,03	1.0000
GO:0002793	positive regulation of peptide secretion	6	0	0,02	1.0000
GO:0002819	regulation of adaptive immune response	12	0	0,03	1.0000
GO:0002820	negative regulation of adaptive immune r...	2	0	0,01	1.0000
GO:0002821	positive regulation of adaptive immune r...	4	0	0,01	1.0000
GO:0002822	regulation of adaptive immune response b...	10	0	0,03	1.0000
GO:0002823	negative regulation of adaptive immune r...	2	0	0,01	1.0000
GO:0002824	positive regulation of adaptive immune r...	3	0	0,01	1.0000
GO:0002825	regulation of T-helper 1 type immune res...	3	0	0,01	1.0000
GO:0002827	positive regulation of T-helper 1 type i...	2	0	0,01	1.0000
GO:0002828	regulation of type 2 immune response	5	0	0,01	1.0000
GO:0002829	negative regulation of type 2 immune res...	3	0	0,01	1.0000
GO:0002830	positive regulation of type 2 immune res...	1	0	0	1.0000
GO:0002831	regulation of response to biotic stimulu...	10	0	0,03	1.0000
GO:0002832	negative regulation of response to bioti...	1	0	0	1.0000
GO:0002833	positive regulation of response to bioti...	5	0	0,01	1.0000
GO:0002834	regulation of response to tumor cell	3	0	0,01	1.0000
GO:0002836	positive regulation of response to tumor...	3	0	0,01	1.0000
GO:0002837	regulation of immune response to tumor c...	3	0	0,01	1.0000
GO:0002839	positive regulation of immune response t...	3	0	0,01	1.0000
GO:0002855	regulation of natural killer cell mediat...	2	0	0,01	1.0000
GO:0002857	positive regulation of natural killer ce...	2	0	0,01	1.0000
GO:0002858	regulation of natural killer cell mediat...	2	0	0,01	1.0000
GO:0002860	positive regulation of natural killer ce...	2	0	0,01	1.0000
GO:0002861	regulation of inflammatory response to a...	3	0	0,01	1.0000
GO:0002862	negative regulation of inflammatory resp...	3	0	0,01	1.0000
GO:0002864	regulation of acute inflammatory respons...	1	0	0	1.0000
GO:0002865	negative regulation of acute inflammator...	1	0	0	1.0000
GO:0002870	T cell anergy	2	0	0,01	1.0000
GO:0002883	regulation of hypersensitivity	1	0	0	1.0000
GO:0002884	negative regulation of hypersensitivity	1	0	0	1.0000
GO:0002886	regulation of myeloid leukocyte mediated...	2	0	0,01	1.0000
GO:0002888	positive regulation of myeloid leukocyte...	1	0	0	1.0000
GO:0002889	regulation of immunoglobulin mediated im...	3	0	0,01	1.0000
GO:0002901	mature B cell apoptotic process	1	0	0	1.0000
GO:0002902	regulation of B cell apoptotic process	3	0	0,01	1.0000
GO:0002903	negative regulation of B cell apoptotic ...	2	0	0,01	1.0000
GO:0002904	positive regulation of B cell apoptotic ...	1	0	0	1.0000
GO:0002905	regulation of mature B cell apoptotic pr...	1	0	0	1.0000
GO:0002906	negative regulation of mature B cell apo...	1	0	0	1.0000
GO:0002911	regulation of lymphocyte anergy	2	0	0,01	1.0000
GO:0002912	negative regulation of lymphocyte anergy	1	0	0	1.0000
GO:0002913	positive regulation of lymphocyte anergy	1	0	0	1.0000
GO:0002920	regulation of humoral immune response	5	0	0,01	1.0000
GO:0002921	negative regulation of humoral immune re...	1	0	0	1.0000
GO:0002922	positive regulation of humoral immune re...	1	0	0	1.0000
GO:0002931	response to ischemia	1	0	0	1.0000
GO:0003002	regionalization	32	0	0,08	1.0000
GO:0003006	developmental process involved in reprod...	41	0	0,11	1.0000
GO:0003007	heart morphogenesis	19	0	0,05	1.0000
GO:0003009	skeletal muscle contraction	3	0	0,01	1.0000
GO:0003011	involuntary skeletal muscle contraction	1	0	0	1.0000
GO:0003013	circulatory system process	44	0	0,12	1.0000
GO:0003014	renal system process	9	0	0,02	1.0000
GO:0003015	heart process	17	0	0,04	1.0000
GO:0003016	respiratory system process	4	0	0,01	1.0000
GO:0003017	lymph circulation	1	0	0	1.0000
GO:0003018	vascular process in circulatory system	17	0	0,04	1.0000
GO:0003025	regulation of systemic arterial blood pr...	1	0	0	1.0000
GO:0003044	regulation of systemic arterial blood pr...	9	0	0,02	1.0000
GO:0003057	regulation of the force of heart contrac...	1	0	0	1.0000
GO:0003062	regulation of heart rate by chemical sig...	1	0	0	1.0000
GO:0003071	renal system process involved in regulat...	3	0	0,01	1.0000
GO:0003072	renal control of peripheral vascular res...	1	0	0	1.0000
GO:0003073	regulation of systemic arterial blood pr...	10	0	0,03	1.0000
GO:0003081	regulation of systemic arterial blood pr...	6	0	0,02	1.0000
GO:0003084	positive regulation of systemic arterial...	2	0	0,01	1.0000
GO:0003085	negative regulation of systemic arterial...	1	0	0	1.0000
GO:0003091	renal water homeostasis	1	0	0	1.0000
GO:0003093	regulation of glomerular filtration	2	0	0,01	1.0000
GO:0003094	glomerular filtration	2	0	0,01	1.0000
GO:0003096	renal sodium ion transport	1	0	0	1.0000
GO:0003097	renal water transport	1	0	0	1.0000
GO:0003099	positive regulation of the force of hear...	1	0	0	1.0000
GO:0003104	positive regulation of glomerular filtra...	1	0	0	1.0000
GO:0003105	negative regulation of glomerular filtra...	1	0	0	1.0000
GO:0003128	heart field specification	3	0	0,01	1.0000
GO:0003129	heart induction	1	0	0	1.0000
GO:0003136	negative regulation of heart induction b...	1	0	0	1.0000
GO:0003138	primary heart field specification	1	0	0	1.0000
GO:0003139	secondary heart field specification	2	0	0,01	1.0000
GO:0003143	embryonic heart tube morphogenesis	7	0	0,02	1.0000
GO:0003144	embryonic heart tube formation	1	0	0	1.0000
GO:0003148	outflow tract septum morphogenesis	4	0	0,01	1.0000
GO:0003151	outflow tract morphogenesis	9	0	0,02	1.0000
GO:0003156	regulation of organ formation	8	0	0,02	1.0000
GO:0003158	endothelium development	7	0	0,02	1.0000
GO:0003159	morphogenesis of an endothelium	1	0	0	1.0000
GO:0003161	cardiac conduction system development	2	0	0,01	1.0000
GO:0003162	atrioventricular node development	2	0	0,01	1.0000
GO:0003164	His-Purkinje system development	1	0	0	1.0000
GO:0003165	Purkinje myocyte development	1	0	0	1.0000
GO:0003166	bundle of His development	1	0	0	1.0000
GO:0003168	Purkinje myocyte differentiation	1	0	0	1.0000
GO:0003170	heart valve development	2	0	0,01	1.0000
GO:0003172	sinoatrial valve development	1	0	0	1.0000
GO:0003179	heart valve morphogenesis	1	0	0	1.0000
GO:0003185	sinoatrial valve morphogenesis	1	0	0	1.0000
GO:0003197	endocardial cushion development	3	0	0,01	1.0000
GO:0003198	epithelial to mesenchymal transition inv...	1	0	0	1.0000
GO:0003203	endocardial cushion morphogenesis	2	0	0,01	1.0000
GO:0003205	cardiac chamber development	17	0	0,04	1.0000
GO:0003206	cardiac chamber morphogenesis	14	0	0,04	1.0000
GO:0003207	cardiac chamber formation	3	0	0,01	1.0000
GO:0003208	cardiac ventricle morphogenesis	7	0	0,02	1.0000
GO:0003209	cardiac atrium morphogenesis	5	0	0,01	1.0000
GO:0003211	cardiac ventricle formation	3	0	0,01	1.0000
GO:0003213	cardiac right atrium morphogenesis	1	0	0	1.0000
GO:0003214	cardiac left ventricle morphogenesis	1	0	0	1.0000
GO:0003215	cardiac right ventricle morphogenesis	3	0	0,01	1.0000
GO:0003218	cardiac left ventricle formation	1	0	0	1.0000
GO:0003219	cardiac right ventricle formation	1	0	0	1.0000
GO:0003221	right ventricular cardiac muscle tissue ...	1	0	0	1.0000
GO:0003222	ventricular trabecula myocardium morphog...	1	0	0	1.0000
GO:0003229	ventricular cardiac muscle tissue develo...	6	0	0,02	1.0000
GO:0003230	cardiac atrium development	6	0	0,02	1.0000
GO:0003231	cardiac ventricle development	11	0	0,03	1.0000
GO:0003254	regulation of membrane depolarization	7	0	0,02	1.0000
GO:0003263	cardioblast proliferation	3	0	0,01	1.0000
GO:0003264	regulation of cardioblast proliferation	3	0	0,01	1.0000
GO:0003266	regulation of secondary heart field card...	3	0	0,01	1.0000
GO:0003272	endocardial cushion formation	1	0	0	1.0000
GO:0003278	apoptotic process involved in heart morp...	1	0	0	1.0000
GO:0003279	cardiac septum development	10	0	0,03	1.0000
GO:0003281	ventricular septum development	4	0	0,01	1.0000
GO:0003283	atrial septum development	3	0	0,01	1.0000
GO:0003285	septum secundum development	1	0	0	1.0000
GO:0003298	physiological muscle hypertrophy	1	0	0	1.0000
GO:0003299	muscle hypertrophy in response to stress	1	0	0	1.0000
GO:0003300	cardiac muscle hypertrophy	5	0	0,01	1.0000
GO:0003301	physiological cardiac muscle hypertrophy	1	0	0	1.0000
GO:0003306	Wnt signaling pathway involved in heart ...	3	0	0,01	1.0000
GO:0003309	type B pancreatic cell differentiation	2	0	0,01	1.0000
GO:0003310	pancreatic A cell differentiation	1	0	0	1.0000
GO:0003321	positive regulation of blood pressure by...	2	0	0,01	1.0000
GO:0003323	type B pancreatic cell development	2	0	0,01	1.0000
GO:0003333	amino acid transmembrane transport	4	0	0,01	1.0000
GO:0003337	mesenchymal to epithelial transition inv...	2	0	0,01	1.0000
GO:0003338	metanephros morphogenesis	6	0	0,02	1.0000
GO:0003339	regulation of mesenchymal to epithelial ...	1	0	0	1.0000
GO:0003341	cilium movement	4	0	0,01	1.0000
GO:0003342	proepicardium development	1	0	0	1.0000
GO:0003343	septum transversum development	1	0	0	1.0000
GO:0003344	pericardium morphogenesis	1	0	0	1.0000
GO:0003350	pulmonary myocardium development	1	0	0	1.0000
GO:0003351	epithelial cilium movement	4	0	0,01	1.0000
GO:0003360	brainstem development	1	0	0	1.0000
GO:0003382	epithelial cell morphogenesis	6	0	0,02	1.0000
GO:0003401	axis elongation	4	0	0,01	1.0000
GO:0003407	neural retina development	2	0	0,01	1.0000
GO:0003408	optic cup formation involved in camera-t...	1	0	0	1.0000
GO:0003416	endochondral bone growth	3	0	0,01	1.0000
GO:0003417	growth plate cartilage development	1	0	0	1.0000
GO:0005513	detection of calcium ion	4	0	0,01	1.0000
GO:0005975	carbohydrate metabolic process	93	0	0,25	1.0000
GO:0005976	polysaccharide metabolic process	11	0	0,03	1.0000
