GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0001920	negative regulation of receptor recyclin...	3	0	0	1.00000
GO:0001921	positive regulation of receptor recyclin...	10	0	0	1.00000
GO:0001922	B-1 B cell homeostasis	2	0	0	1.00000
GO:0001923	B-1 B cell differentiation	1	0	0	1.00000
GO:0001927	exocyst assembly	1	0	0	1.00000
GO:0001928	regulation of exocyst assembly	1	0	0	1.00000
GO:0001932	regulation of protein phosphorylation	898	0	0,24	1.00000
GO:0001933	negative regulation of protein phosphory...	234	0	0,06	1.00000
GO:0001934	positive regulation of protein phosphory...	630	0	0,17	1.00000
GO:0001935	endothelial cell proliferation	98	0	0,03	1.00000
GO:0001936	regulation of endothelial cell prolifera...	85	0	0,02	1.00000
GO:0001937	negative regulation of endothelial cell ...	26	0	0,01	1.00000
GO:0001938	positive regulation of endothelial cell ...	63	0	0,02	1.00000
GO:0001941	postsynaptic membrane organization	15	0	0	1.00000
GO:0001942	hair follicle development	84	0	0,02	1.00000
GO:0001944	vasculature development	553	0	0,15	1.00000
GO:0001945	lymph vessel development	22	0	0,01	1.00000
GO:0001946	lymphangiogenesis	13	0	0	1.00000
GO:0001947	heart looping	51	0	0,01	1.00000
GO:0001949	sebaceous gland cell differentiation	1	0	0	1.00000
GO:0001952	regulation of cell-matrix adhesion	68	0	0,02	1.00000
GO:0001953	negative regulation of cell-matrix adhes...	22	0	0,01	1.00000
GO:0001954	positive regulation of cell-matrix adhes...	32	0	0,01	1.00000
GO:0001955	blood vessel maturation	8	0	0	1.00000
GO:0001956	positive regulation of neurotransmitter ...	8	0	0	1.00000
GO:0001957	intramembranous ossification	6	0	0	1.00000
GO:0001958	endochondral ossification	27	0	0,01	1.00000
GO:0001959	regulation of cytokine-mediated signalin...	91	0	0,02	1.00000
GO:0001960	negative regulation of cytokine-mediated...	30	0	0,01	1.00000
GO:0001961	positive regulation of cytokine-mediated...	22	0	0,01	1.00000
GO:0001963	synaptic transmission, dopaminergic	22	0	0,01	1.00000
GO:0001964	startle response	23	0	0,01	1.00000
GO:0001967	suckling behavior	15	0	0	1.00000
GO:0001969	regulation of activation of membrane att...	3	0	0	1.00000
GO:0001970	positive regulation of activation of mem...	2	0	0	1.00000
GO:0001971	negative regulation of activation of mem...	1	0	0	1.00000
GO:0001973	adenosine receptor signaling pathway	7	0	0	1.00000
GO:0001974	blood vessel remodeling	38	0	0,01	1.00000
GO:0001975	response to amphetamine	28	0	0,01	1.00000
GO:0001976	neurological system process involved in ...	18	0	0	1.00000
GO:0001977	renal system process involved in regulat...	16	0	0	1.00000
GO:0001978	regulation of systemic arterial blood pr...	5	0	0	1.00000
GO:0001979	regulation of systemic arterial blood pr...	1	0	0	1.00000
GO:0001980	regulation of systemic arterial blood pr...	2	0	0	1.00000
GO:0001982	baroreceptor response to decreased syste...	2	0	0	1.00000
GO:0001983	baroreceptor response to increased syste...	3	0	0	1.00000
GO:0001984	vasodilation of artery involved in baror...	1	0	0	1.00000
GO:0001985	negative regulation of heart rate involv...	1	0	0	1.00000
GO:0001986	negative regulation of the force of hear...	1	0	0	1.00000
GO:0001987	vasoconstriction of artery involved in b...	1	0	0	1.00000
GO:0001988	positive regulation of heart rate involv...	1	0	0	1.00000
GO:0001990	regulation of systemic arterial blood pr...	37	0	0,01	1.00000
GO:0001991	regulation of systemic arterial blood pr...	19	0	0,01	1.00000
GO:0001992	regulation of systemic arterial blood pr...	3	0	0	1.00000
GO:0001993	regulation of systemic arterial blood pr...	9	0	0	1.00000
GO:0001994	norepinephrine-epinephrine vasoconstrict...	3	0	0	1.00000
GO:0001996	positive regulation of heart rate by epi...	5	0	0	1.00000
GO:0001997	positive regulation of the force of hear...	3	0	0	1.00000
GO:0001998	angiotensin mediated vasoconstriction in...	1	0	0	1.00000
GO:0001999	renal response to blood flow involved in...	6	0	0	1.00000
GO:0002001	renin secretion into blood stream	5	0	0	1.00000
GO:0002002	regulation of angiotensin levels in bloo...	13	0	0	1.00000
GO:0002003	angiotensin maturation	12	0	0	1.00000
GO:0002005	angiotensin catabolic process in blood	3	0	0	1.00000
GO:0002007	detection of hypoxic conditions in blood...	1	0	0	1.00000
GO:0002009	morphogenesis of an epithelium	404	0	0,11	1.00000
GO:0002011	morphogenesis of an epithelial sheet	34	0	0,01	1.00000
GO:0002014	vasoconstriction of artery involved in i...	1	0	0	1.00000
GO:0002016	regulation of blood volume by renin-angi...	10	0	0	1.00000
GO:0002017	regulation of blood volume by renal aldo...	2	0	0	1.00000
GO:0002018	renin-angiotensin regulation of aldoster...	4	0	0	1.00000
GO:0002019	regulation of renal output by angiotensi...	3	0	0	1.00000
GO:0002021	response to dietary excess	17	0	0	1.00000
GO:0002023	reduction of food intake in response to ...	2	0	0	1.00000
GO:0002024	diet induced thermogenesis	7	0	0	1.00000
GO:0002025	vasodilation by norepinephrine-epinephri...	3	0	0	1.00000
GO:0002026	regulation of the force of heart contrac...	24	0	0,01	1.00000
GO:0002027	regulation of heart rate	68	0	0,02	1.00000
GO:0002028	regulation of sodium ion transport	49	0	0,01	1.00000
GO:0002029	desensitization of G-protein coupled rec...	16	0	0	1.00000
GO:0002030	inhibitory G-protein coupled receptor ph...	1	0	0	1.00000
GO:0002031	G-protein coupled receptor internalizati...	11	0	0	1.00000
GO:0002032	desensitization of G-protein coupled rec...	2	0	0	1.00000
GO:0002033	vasodilation by angiotensin involved in ...	1	0	0	1.00000
GO:0002034	regulation of blood vessel size by renin...	4	0	0	1.00000
GO:0002035	brain renin-angiotensin system	5	0	0	1.00000
GO:0002036	regulation of L-glutamate transport	2	0	0	1.00000
GO:0002037	negative regulation of L-glutamate trans...	1	0	0	1.00000
GO:0002040	sprouting angiogenesis	55	0	0,01	1.00000
GO:0002041	intussusceptive angiogenesis	1	0	0	1.00000
GO:0002042	cell migration involved in sprouting ang...	29	0	0,01	1.00000
GO:0002043	blood vessel endothelial cell proliferat...	6	0	0	1.00000
GO:0002051	osteoblast fate commitment	4	0	0	1.00000
GO:0002052	positive regulation of neuroblast prolif...	18	0	0	1.00000
GO:0002053	positive regulation of mesenchymal cell ...	37	0	0,01	1.00000
GO:0002062	chondrocyte differentiation	82	0	0,02	1.00000
GO:0002063	chondrocyte development	17	0	0	1.00000
GO:0002064	epithelial cell development	145	0	0,04	1.00000
GO:0002065	columnar/cuboidal epithelial cell differ...	86	0	0,02	1.00000
GO:0002066	columnar/cuboidal epithelial cell develo...	26	0	0,01	1.00000
GO:0002067	glandular epithelial cell differentiatio...	32	0	0,01	1.00000
GO:0002068	glandular epithelial cell development	16	0	0	1.00000
GO:0002069	columnar/cuboidal epithelial cell matura...	4	0	0	1.00000
GO:0002070	epithelial cell maturation	14	0	0	1.00000
GO:0002071	glandular epithelial cell maturation	1	0	0	1.00000
GO:0002072	optic cup morphogenesis involved in came...	8	0	0	1.00000
GO:0002074	extraocular skeletal muscle development	3	0	0	1.00000
GO:0002076	osteoblast development	19	0	0,01	1.00000
GO:0002077	acrosome matrix dispersal	1	0	0	1.00000
GO:0002082	regulation of oxidative phosphorylation	4	0	0	1.00000
GO:0002084	protein depalmitoylation	3	0	0	1.00000
GO:0002085	inhibition of neuroepithelial cell diffe...	2	0	0	1.00000
GO:0002086	diaphragm contraction	2	0	0	1.00000
GO:0002087	regulation of respiratory gaseous exchan...	13	0	0	1.00000
GO:0002088	lens development in camera-type eye	60	0	0,02	1.00000
GO:0002089	lens morphogenesis in camera-type eye	23	0	0,01	1.00000
GO:0002090	regulation of receptor internalization	23	0	0,01	1.00000
GO:0002091	negative regulation of receptor internal...	3	0	0	1.00000
GO:0002092	positive regulation of receptor internal...	16	0	0	1.00000
GO:0002093	auditory receptor cell morphogenesis	8	0	0	1.00000
GO:0002097	tRNA wobble base modification	6	0	0	1.00000
GO:0002098	tRNA wobble uridine modification	5	0	0	1.00000
GO:0002100	tRNA wobble adenosine to inosine editing	1	0	0	1.00000
GO:0002115	store-operated calcium entry	8	0	0	1.00000
GO:0002118	aggressive behavior	9	0	0	1.00000
GO:0002121	inter-male aggressive behavior	1	0	0	1.00000
GO:0002125	maternal aggressive behavior	4	0	0	1.00000
GO:0002138	retinoic acid biosynthetic process	7	0	0	1.00000
GO:0002143	tRNA wobble position uridine thiolation	1	0	0	1.00000
GO:0002148	hypochlorous acid metabolic process	1	0	0	1.00000
GO:0002149	hypochlorous acid biosynthetic process	1	0	0	1.00000
GO:0002152	bile acid conjugation	1	0	0	1.00000
GO:0002154	thyroid hormone mediated signaling pathw...	2	0	0	1.00000
GO:0002155	regulation of thyroid hormone mediated s...	1	0	0	1.00000
GO:0002158	osteoclast proliferation	6	0	0	1.00000
GO:0002159	desmosome assembly	4	0	0	1.00000
GO:0002175	protein localization to paranode region ...	4	0	0	1.00000
GO:0002176	male germ cell proliferation	6	0	0	1.00000
GO:0002181	cytoplasmic translation	9	0	0	1.00000
GO:0002182	cytoplasmic translational elongation	2	0	0	1.00000
GO:0002183	cytoplasmic translational initiation	2	0	0	1.00000
GO:0002190	cap-independent translational initiation	1	0	0	1.00000
GO:0002192	IRES-dependent translational initiation	1	0	0	1.00000
GO:0002200	somatic diversification of immune recept...	56	0	0,02	1.00000
GO:0002204	somatic recombination of immunoglobulin ...	36	0	0,01	1.00000
GO:0002208	somatic diversification of immunoglobuli...	36	0	0,01	1.00000
GO:0002209	behavioral defense response	26	0	0,01	1.00000
GO:0002215	defense response to nematode	2	0	0	1.00000
GO:0002218	activation of innate immune response	177	0	0,05	1.00000
GO:0002220	innate immune response activating cell s...	3	0	0	1.00000
GO:0002221	pattern recognition receptor signaling p...	167	0	0,04	1.00000
GO:0002223	stimulatory C-type lectin receptor signa...	1	0	0	1.00000
GO:0002224	toll-like receptor signaling pathway	142	0	0,04	1.00000
GO:0002227	innate immune response in mucosa	6	0	0	1.00000
GO:0002228	natural killer cell mediated immunity	41	0	0,01	1.00000
GO:0002230	positive regulation of defense response ...	15	0	0	1.00000
GO:0002232	leukocyte chemotaxis involved in inflamm...	1	0	0	1.00000
GO:0002237	response to molecule of bacterial origin	237	0	0,06	1.00000
GO:0002238	response to molecule of fungal origin	3	0	0	1.00000
GO:0002244	hematopoietic progenitor cell differenti...	70	0	0,02	1.00000
GO:0002246	wound healing involved in inflammatory r...	5	0	0	1.00000
GO:0002248	connective tissue replacement involved i...	3	0	0	1.00000
GO:0002249	lymphocyte anergy	7	0	0	1.00000
GO:0002250	adaptive immune response	229	0	0,06	1.00000
GO:0002251	organ or tissue specific immune response	15	0	0	1.00000
GO:0002252	immune effector process	561	0	0,15	1.00000
GO:0002253	activation of immune response	390	0	0,11	1.00000
GO:0002254	kinin cascade	2	0	0	1.00000
GO:0002260	lymphocyte homeostasis	53	0	0,01	1.00000
GO:0002262	myeloid cell homeostasis	121	0	0,03	1.00000
GO:0002263	cell activation involved in immune respo...	166	0	0,04	1.00000
GO:0002266	follicular dendritic cell activation	2	0	0	1.00000
GO:0002268	follicular dendritic cell differentiatio...	2	0	0	1.00000
GO:0002274	myeloid leukocyte activation	133	0	0,04	1.00000
GO:0002275	myeloid cell activation involved in immu...	55	0	0,01	1.00000
GO:0002276	basophil activation involved in immune r...	1	0	0	1.00000
GO:0002277	myeloid dendritic cell activation involv...	2	0	0	1.00000
GO:0002278	eosinophil activation involved in immune...	4	0	0	1.00000
GO:0002279	mast cell activation involved in immune ...	29	0	0,01	1.00000
GO:0002281	macrophage activation involved in immune...	13	0	0	1.00000
GO:0002282	microglial cell activation involved in i...	7	0	0	1.00000
GO:0002283	neutrophil activation involved in immune...	12	0	0	1.00000
GO:0002285	lymphocyte activation involved in immune...	112	0	0,03	1.00000
GO:0002286	T cell activation involved in immune res...	67	0	0,02	1.00000
GO:0002287	alpha-beta T cell activation involved in...	37	0	0,01	1.00000
GO:0002290	gamma-delta T cell activation involved i...	1	0	0	1.00000
GO:0002291	T cell activation via T cell receptor co...	3	0	0	1.00000
GO:0002292	T cell differentiation involved in immun...	39	0	0,01	1.00000
GO:0002293	alpha-beta T cell differentiation involv...	37	0	0,01	1.00000
GO:0002294	CD4-positive, alpha-beta T cell differen...	35	0	0,01	1.00000
GO:0002295	T-helper cell lineage commitment	10	0	0	1.00000
GO:0002296	T-helper 1 cell lineage commitment	2	0	0	1.00000
GO:0002302	CD8-positive, alpha-beta T cell differen...	2	0	0	1.00000
GO:0002309	T cell proliferation involved in immune ...	5	0	0	1.00000
GO:0002312	B cell activation involved in immune res...	47	0	0,01	1.00000
GO:0002313	mature B cell differentiation involved i...	8	0	0	1.00000
GO:0002314	germinal center B cell differentiation	1	0	0	1.00000
GO:0002315	marginal zone B cell differentiation	2	0	0	1.00000
GO:0002316	follicular B cell differentiation	1	0	0	1.00000
GO:0002317	plasma cell differentiation	3	0	0	1.00000
GO:0002318	myeloid progenitor cell differentiation	5	0	0	1.00000
GO:0002320	lymphoid progenitor cell differentiation	18	0	0	1.00000
GO:0002322	B cell proliferation involved in immune ...	2	0	0	1.00000
GO:0002323	natural killer cell activation involved ...	24	0	0,01	1.00000
GO:0002325	natural killer cell differentiation invo...	4	0	0	1.00000
GO:0002326	B cell lineage commitment	5	0	0	1.00000
GO:0002327	immature B cell differentiation	8	0	0	1.00000
GO:0002328	pro-B cell differentiation	10	0	0	1.00000
GO:0002329	pre-B cell differentiation	6	0	0	1.00000
GO:0002331	pre-B cell allelic exclusion	3	0	0	1.00000
GO:0002335	mature B cell differentiation	10	0	0	1.00000
GO:0002339	B cell selection	2	0	0	1.00000
GO:0002347	response to tumor cell	13	0	0	1.00000
GO:0002349	histamine production involved in inflamm...	4	0	0	1.00000
GO:0002351	serotonin production involved in inflamm...	3	0	0	1.00000
GO:0002352	B cell negative selection	2	0	0	1.00000
GO:0002353	plasma kallikrein-kinin cascade	2	0	0	1.00000
GO:0002355	detection of tumor cell	1	0	0	1.00000
GO:0002357	defense response to tumor cell	2	0	0	1.00000
GO:0002358	B cell homeostatic proliferation	2	0	0	1.00000
GO:0002360	T cell lineage commitment	16	0	0	1.00000
GO:0002361	CD4-positive, CD25-positive, alpha-beta ...	4	0	0	1.00000
GO:0002363	alpha-beta T cell lineage commitment	11	0	0	1.00000
GO:0002366	leukocyte activation involved in immune ...	166	0	0,04	1.00000
GO:0002367	cytokine production involved in immune r...	52	0	0,01	1.00000
GO:0002368	B cell cytokine production	2	0	0	1.00000
GO:0002369	T cell cytokine production	18	0	0	1.00000
GO:0002370	natural killer cell cytokine production	2	0	0	1.00000
GO:0002371	dendritic cell cytokine production	4	0	0	1.00000
GO:0002373	plasmacytoid dendritic cell cytokine pro...	1	0	0	1.00000
GO:0002374	cytokine secretion involved in immune re...	9	0	0	1.00000
GO:0002376	immune system process	2088	0	0,56	1.00000
GO:0002377	immunoglobulin production	77	0	0,02	1.00000
GO:0002378	immunoglobulin biosynthetic process	3	0	0	1.00000
GO:0002380	immunoglobulin secretion involved in imm...	1	0	0	1.00000
GO:0002381	immunoglobulin production involved in im...	45	0	0,01	1.00000
GO:0002384	hepatic immune response	2	0	0	1.00000
GO:0002385	mucosal immune response	13	0	0	1.00000
GO:0002386	immune response in mucosal-associated ly...	3	0	0	1.00000
GO:0002396	MHC protein complex assembly	2	0	0	1.00000
GO:0002397	MHC class I protein complex assembly	2	0	0	1.00000
GO:0002404	antigen sampling in mucosal-associated l...	1	0	0	1.00000
GO:0002406	antigen sampling by M cells in mucosal-a...	1	0	0	1.00000
GO:0002407	dendritic cell chemotaxis	18	0	0	1.00000
GO:0002408	myeloid dendritic cell chemotaxis	4	0	0	1.00000
GO:0002412	antigen transcytosis by M cells in mucos...	1	0	0	1.00000
GO:0002414	immunoglobulin transcytosis in epithelia...	3	0	0	1.00000
GO:0002415	immunoglobulin transcytosis in epithelia...	2	0	0	1.00000
GO:0002416	IgG immunoglobulin transcytosis in epith...	1	0	0	1.00000
GO:0002418	immune response to tumor cell	10	0	0	1.00000
GO:0002420	natural killer cell mediated cytotoxicit...	6	0	0	1.00000
GO:0002423	natural killer cell mediated immune resp...	6	0	0	1.00000
GO:0002424	T cell mediated immune response to tumor...	1	0	0	1.00000
GO:0002426	immunoglobulin production in mucosal tis...	3	0	0	1.00000
GO:0002428	antigen processing and presentation of p...	3	0	0	1.00000
GO:0002429	immune response-activating cell surface ...	197	0	0,05	1.00000
GO:0002430	complement receptor mediated signaling p...	4	0	0	1.00000
GO:0002431	Fc receptor mediated stimulatory signali...	74	0	0,02	1.00000
GO:0002432	granuloma formation	1	0	0	1.00000
GO:0002433	immune response-regulating cell surface ...	70	0	0,02	1.00000
GO:0002434	immune complex clearance	2	0	0	1.00000
GO:0002436	immune complex clearance by monocytes an...	2	0	0	1.00000
GO:0002437	inflammatory response to antigenic stimu...	38	0	0,01	1.00000
GO:0002438	acute inflammatory response to antigenic...	14	0	0	1.00000
GO:0002439	chronic inflammatory response to antigen...	4	0	0	1.00000
GO:0002440	production of molecular mediator of immu...	118	0	0,03	1.00000
GO:0002441	histamine secretion involved in inflamma...	4	0	0	1.00000
GO:0002442	serotonin secretion involved in inflamma...	3	0	0	1.00000
GO:0002443	leukocyte mediated immunity	230	0	0,06	1.00000
GO:0002444	myeloid leukocyte mediated immunity	51	0	0,01	1.00000
GO:0002445	type II hypersensitivity	2	0	0	1.00000
GO:0002446	neutrophil mediated immunity	20	0	0,01	1.00000
GO:0002447	eosinophil mediated immunity	4	0	0	1.00000
GO:0002448	mast cell mediated immunity	29	0	0,01	1.00000
GO:0002449	lymphocyte mediated immunity	182	0	0,05	1.00000
GO:0002455	humoral immune response mediated by circ...	46	0	0,01	1.00000
GO:0002456	T cell mediated immunity	66	0	0,02	1.00000
GO:0002457	T cell antigen processing and presentati...	1	0	0	1.00000
GO:0002458	peripheral T cell tolerance induction	1	0	0	1.00000
GO:0002460	adaptive immune response based on somati...	194	0	0,05	1.00000
GO:0002461	tolerance induction dependent upon immun...	1	0	0	1.00000
GO:0002465	peripheral tolerance induction	1	0	0	1.00000
GO:0002467	germinal center formation	15	0	0	1.00000
GO:0002468	dendritic cell antigen processing and pr...	8	0	0	1.00000
GO:0002474	antigen processing and presentation of p...	98	0	0,03	1.00000
GO:0002475	antigen processing and presentation via ...	10	0	0	1.00000
GO:0002476	antigen processing and presentation of e...	2	0	0	1.00000
GO:0002477	antigen processing and presentation of e...	2	0	0	1.00000
